Time,20210309_SKNAS_PER2_1,20210309_SKNAS_PER2_2,20210309_SKNAS_PER2_3,20220614_GIMEN_PER2_1,20220614_GIMEN_PER2_2,20220614_GIMEN_PER2_3,20230815_CLBGA_PER2_1,20230815_CLBGA_PER2_2,20230815_CLBGA_PER2_3,20230815_IMR5_PER2_1,20230815_IMR5_PER2_2,20230815_IMR5_PER2_3,20230815_NGP_PER2_1,20230815_NGP_PER2_2,20230815_NGP_PER2_3,20230815_SKNSH_PER2_1,20230808_CLBGA_PER2_1,20230808_CLBGA_PER2_2,20230808_CLBGA_PER2_3,20230808_NGP_PER2_1,20230808_NGP_PER2_2,20230808_NGP_PER2_3,20230808_SKNAS_PER2_1,20230808_SKNAS_PER2_2,20230808_SKNSH_PER2_1,20230808_SKNSH_PER2_2,20230808_SKNSH_PER2_3,20220705_GIMEN_PER2_1,20220705_GIMEN_PER2_2,20220705_GIMEN_PER2_3,20220705_Kelly_PER2_1,20220705_Kelly_PER2_2,20220705_Kelly_PER2_3,20220705_SY5Y_PER2_1,20220705_SY5Y_PER2_2,20220628_Kelly_PER2_1,20220628_Kelly_PER2_2,20220628_Kelly_PER2_3,20210601_SY5Y_PER2_1,20210601_SY5Y_PER2_2,20210601_SY5Y_PER2_3,20210309_IMR5_PER2_1,20210309_IMR5_PER2_2,20210309_IMR5_PER2_3,20250617_SKNBE2_PER2_1,20250617_SKNBE2_PER2_2,20250617_SKNBE2_PER2_3
83.1667,58.8709,21.4084,60.3979,155.126,197.865,223.071,2560.69,2192.7,2092.21,581.07,553.264,760.74,11075.4,10077,11874.6,1686.01,1837.93,1714.77,1343.59,20517.8,12239.6,10883.1,1997.72,3150.64,1135.48,999.419,1301.83,129.567,184.865,124.362,10.7258,38.7,13.8869,171.14,59.9885,19.9332,54.6145,27.1489,60.2918,28.6567,78.7356,156.403,376.145,229.92,634.672,7696.32,6867.6
83.3333,57.5922,23.3102,61.3568,150.599,194.982,223.074,2571.14,2186.94,2087.46,580.871,548.636,764.168,10916.4,9980.32,11718.2,1692.2,1835.16,1721.11,1338.49,20526.9,12265.7,10991.1,2008.26,3172.04,1138.22,1004.24,1297.59,127.324,186.047,124.485,10.3023,35.6329,13.8775,164.02,57.8106,20.344,54.3246,26.8363,59.7045,29.2121,81.3893,157.052,376.884,231.459,812.894,7699.08,6894.21
83.5,57.3323,23.2685,62.921,150.458,198.146,218.37,2568.98,2180.54,2078.75,577.153,549.719,761.509,10811,9857.95,11669.2,1693.28,1843.83,1718.64,1333.17,20603.5,12274.6,10973.2,2002.62,3179.75,1134.22,1002.48,1302.76,125.204,180.626,124.468,10.5995,36.5021,14.8895,157.354,56.1508,19.6158,55.6853,26.0657,60.8297,28.7183,80.4558,158.947,382.02,231.038,639.245,7658.18,6874.3
83.6667,59.0557,23.338,62.9162,151.04,192.513,222.505,2573.3,2177.76,2072.9,580.705,546.492,763.724,10696,9753.97,11548.2,1682.33,1860.4,1714.41,1335.08,20699.3,12310.7,11012.1,2012.68,3194.04,1126.53,998.318,1309.45,126.121,185.259,123.012,10.9365,37.5441,14.4217,151.218,56.1892,19.7664,54.8323,26.7627,60.6405,28.4557,83.4896,159.971,376.369,234.282,632.882,7648.84,6915.38
83.8333,59.6127,24.1167,65.1156,150.883,191.777,224.042,2564.51,2187.47,2088.78,578.803,547.652,757.484,10563,9636.9,11502.6,1669.75,1885.58,1716.71,1334.53,20779.7,12309.1,11006.9,2016.17,3203.77,1124.03,1001.86,1303.02,124.531,183.254,124.243,11.0294,35.948,14.0593,146.392,55.8379,20.8414,56.2856,25.4159,60.1039,27.5871,82.402,160.976,380.461,236.163,653.296,7623.93,6905.83
84,57.2899,22.3831,63.6584,150.702,192.27,218.086,2564.51,2164.95,2080.49,583.693,540.705,761.444,10472.5,9549.42,11457.2,1687.77,1859.85,1717.59,1337.95,20718.3,12360.6,11000.9,2025.53,3211.95,1126.93,992.636,1297.45,128.173,183.289,124.876,10.657,35.2572,14.3007,140.628,54.2552,20.3958,54.478,26.5802,61.4245,27.7918,80.7038,158.746,383.409,233.429,601.343,7593.14,6920.51
84.1667,57.3179,22.7194,62.8025,150.494,192.345,217.388,2573.65,2170.85,2091.31,589.989,541.393,757.263,10340.8,9438.66,11377.2,1667.2,1847.07,1713.72,1332.74,20805.4,12377.8,10984.3,2028.18,3219.17,1123.23,1008.83,1299.17,127.548,181.796,125.746,11.3631,36.399,14.7753,136.665,52.9837,20.5099,55.6992,26.5032,59.8825,28.1502,78.398,163.145,380.619,232.608,587.273,7601.04,6947.29
84.3333,59.7991,22.8464,61.1601,147.579,188.276,220.633,2571.01,2170.7,2093.57,585.72,536.28,759.729,10247.6,9337.41,11329.6,1663.74,1856.23,1719.23,1331.39,20849,12383.4,10947.9,2035.9,3238.66,1128.25,994.723,1291.74,123.389,176.857,123.115,10.2329,35.6597,14.3986,130.342,51.8596,20.5453,54.1653,26.6611,61.221,28.629,82.0944,162.435,381.623,236.232,578.203,7579.96,6937.08
84.5,57.849,23.0494,61.8716,146.204,193.928,217.359,2572.04,2179.88,2084.8,578.609,545.712,762.113,10174.2,9246.69,11286.5,1667.19,1861.63,1719.61,1341.79,20850.8,12393.2,10933.5,2037.55,3233.67,1123.85,995.677,1301.59,123.466,183.461,123.35,10.411,36.1557,14.3544,126.154,51.913,19.5584,56.324,26.5678,61.6027,28.5027,81.1165,164.243,383.133,237.423,523.8,7549.62,6915.71
84.6667,57.3619,22.2726,63.3032,148.848,188.553,216.1,2573.44,2174.31,2104.16,576.963,540.791,763.685,10101.3,9177.94,11228.8,1653.72,1869.57,1718.9,1332.49,20841.7,12421.2,10908.4,2057.38,3234.62,1127.94,995.037,1290.88,127.863,179.683,120.493,11.333,35.8667,14.1298,122.806,49.4883,19.5838,55.8364,26.4079,61.3899,27.9123,80.3739,162.663,377.669,238.334,735.77,7523.58,6917.76
84.8333,60.1597,22.5709,59.25,144.454,184.972,218.037,2577.28,2180.08,2108.17,577.873,539.872,759.425,9954.08,9117.78,11210.5,1655.1,1883.89,1719.21,1337.06,20882,12443.1,10981.3,2065.41,3253.46,1122.64,993.661,1288.48,126.051,180.499,126.051,10.3683,35.9363,13.6641,117.396,50.1461,18.8369,53.7454,26.9125,62.1453,28.1775,81.9977,160.252,385.761,242.933,557.953,7523.48,6940.34
85,59.5365,22.5521,62.8982,146.018,188.668,217.443,2593,2178.65,2125.43,582.835,537.41,760.418,9916.6,9010.16,11104.9,1654.42,1818.51,1718.48,1332.99,20820.9,12460.5,10957.2,2069.68,3271.98,1110.42,996.024,1291.29,124.003,181.105,125.342,9.57661,35.6803,13.4787,113.127,48.9742,19.5364,54.7751,26.3568,63.1017,26.8435,82.2862,161.453,378.512,242.602,613.174,7515.97,6914.97
85.1667,56.8224,22.4777,60.4074,147.222,186.829,214.747,2588.66,2164.44,2115.91,579.92,536.535,751.774,9763.65,8946.49,11056.9,1650.32,1826.91,1724.68,1334.35,20886.4,12452.3,10977.4,2058.45,3259.37,1115.63,991.95,1288.96,127.914,180.76,125.218,10.4534,36.8619,13.7996,105.899,49.0534,19.8498,53.9455,25.6026,62.956,29.2468,81.6603,164.277,380.3,242.116,536.246,7477.94,6929.06
85.3333,56.5247,23.4551,62.0997,144.587,183.795,213.842,2587.37,2166.4,2117.96,579.884,535.965,755.129,9664.67,8836.61,10937.2,1640.13,1838.5,1721.82,1326.3,20953.9,12477.8,10966.1,2080.89,3273.03,1113.49,1000.57,1290.1,126.341,180.39,124.625,11.6091,37.4755,13.0662,104.186,47.8649,18.4017,54.169,26.405,62.8515,28.7074,82.5977,161.689,383.209,246.097,534.855,7461.59,6906.44
85.5,60.135,24.0156,61.9904,145.983,186.498,215.268,2586.52,2169.23,2120.05,580.331,535.674,754.7,9594.21,8750.41,10846.3,1642.68,1808.7,1724.05,1322.73,20959.3,12489.1,10921.1,2088.78,3305.6,1109.91,995.98,1290.45,123.327,179.802,125.144,11.6073,36.9131,13.6544,99.9755,48.2048,19.7521,55.0718,26.0707,63.2015,28.0805,82.0778,166.756,379.757,252.46,628.066,7451.12,6892.73
85.6667,58.0932,22.9971,59.4646,146.126,186.669,212.615,2598.03,2177.48,2130.62,586.617,530.919,757.634,9459,8687.13,10708.6,1635.96,1818.92,1726.27,1332.27,20972.1,12500.8,10915.6,2084.35,3285.42,1108.63,992.293,1284.31,123.458,181.029,124.856,10.8382,36.0458,13.6129,96.7714,47.3242,18.6002,53.4307,26.2191,61.3719,29.3076,82.8396,164.986,374.814,248.857,499.463,7411.64,6888.55
85.8333,58.0936,23.2843,61.1401,141.994,182.799,215.896,2589.3,2176.63,2126.71,581.711,531.744,750.076,9346.45,8579.07,10625.4,1626.21,1825.02,1736.8,1322.04,21060.4,12514.4,10969.1,2098.44,3316.08,1104.78,985.218,1282.91,126.315,180.277,123.652,10.6936,37.398,14.2713,94.0005,47.1468,19.2943,55.513,24.2262,63.426,27.9852,83.0135,167.118,380.68,252.937,491.278,7395.25,6902.32
86,59.1851,23.124,61.0631,141.129,180.948,213.004,2587.14,2154.46,2134.2,584.78,529.756,749.481,9280.28,8499.62,10512.4,1621.89,1825.6,1725.2,1328.32,21051,12537.5,10911.4,2091.91,3318.36,1107.64,992.944,1276.59,125.263,182.586,124.442,10.0213,37.4737,14.4086,86.5995,47.8933,18.8144,52.6939,24.8799,63.0099,27.9394,82.8698,166.119,381.709,252.856,490.814,7363.98,6882.66
86.1667,58.2295,22.8396,60.1928,141.073,184.618,213.441,2585.36,2161.99,2136.48,582.077,524.042,757.075,9190.64,8426.69,10393.5,1608.28,1845.27,1729.82,1332.44,21043.2,12559.3,10917.7,2113.49,3310.68,1098.47,990.673,1280.03,126.404,178.492,122.689,10.6242,36.9117,13.8097,86.5328,43.4726,18.706,54.1708,24.7693,61.9728,27.2121,83.5255,166.859,379.631,252.868,633.556,7339.69,6867.1
86.3333,59.492,23.7371,62.5378,140.193,180.692,212.129,2591.77,2162.86,2138.27,586.789,525.942,753.834,9074.09,8357.32,10314.4,1604.19,1827.13,1741.26,1326.68,21079.1,12543.4,10934.6,2126.16,3323.54,1100.76,991.286,1281.45,126.352,182.159,125.703,10.9328,36.4116,14.1263,82.5018,45.1577,18.8728,53.605,25.2332,61.9053,28.5698,84.376,167.751,374.352,253.57,497.26,7298.73,6868.48
86.5,60.0832,22.5441,62.4559,139.826,177.622,208.291,2585.09,2167.59,2153.1,582.258,526.049,750.167,9018.52,8265.28,10158.1,1601.68,1823.89,1734,1334.43,21195.1,12538,10938.1,2113.91,3341.03,1093.76,996.718,1278.74,127.301,180.106,124.791,10.1525,36.5037,13.5643,78.5116,43.2524,19.0043,52.7068,24.214,63.0089,28.4075,84.5038,167.941,386.305,249.697,461.392,7270.34,6854.93
86.6667,58.9142,23.357,61.8429,138.758,177.16,211.07,2597.55,2166.95,2145.99,577.343,529.053,754.423,8877.08,8175.09,10067.6,1585.26,1833.33,1730.08,1316.41,21200.6,12551.7,10873.2,2128.67,3346.21,1085.85,988.171,1274.75,126.952,178.085,124.068,10.8258,38.1592,14.2503,75.5106,44.0042,18.1729,53.3399,24.1539,61.5431,29.5267,86.4683,166.518,379.103,251.436,475.479,7250.32,6832.5
86.8333,59.065,22.4934,63.106,136.811,180.156,207.048,2600.23,2181.62,2148.64,582.515,527.295,742.6,8776.16,8085.18,10023.4,1588.98,1845.65,1739.98,1330.16,21243.7,12572.9,10948.2,2127.61,3380.39,1087.29,987.13,1276.89,122.571,182.809,122.01,10.6823,36.1163,13.855,72.1473,44.3025,17.7052,53.6818,24.9471,66.0777,28.9477,81.9604,168.939,383.126,248.635,487.133,7234.89,6837.61
87,58.988,23.1311,59.8914,139.501,178.64,207.225,2602.19,2175.86,2153.57,583.099,521.117,746.452,8714.07,8037.97,9932.87,1583.2,1838.12,1737.27,1331.13,21268.6,12574.8,10924.8,2129.37,3375.19,1081.92,987.158,1270.6,125.871,177.315,124.27,11.2612,36.0229,12.964,69.8448,44.6314,18.7722,53.3849,24.2112,61.9438,28.302,84.6214,170.898,375.218,250.623,453.283,7218.48,6822.84
87.1667,58.6244,22.633,62.1691,138.138,175.989,207.826,2597.56,2163.7,2153.07,577.161,520.028,745.992,8582.76,7947.5,9822.77,1574.51,1832.54,1739.9,1328.6,21241.6,12589.9,10910.7,2151.84,3380.74,1085.44,991.431,1265.12,124.185,178.724,123.147,10.4588,35.9965,14.5494,67.5028,43.4175,17.7376,53.5645,23.495,62.8073,28.1013,86.795,165.926,380.458,250.022,420.91,7178.99,6810.71
87.3333,58.5947,23.1905,61.6453,138.559,178.169,210.961,2611.09,2162.13,2155,581.057,527.677,736.478,8496.88,7866.3,9755.45,1557.31,1827.17,1739.1,1333.06,21241.8,12609.6,10926.8,2141.95,3394.94,1084.48,981.144,1275.84,125.675,177.858,124.753,10.2949,36.3864,14.3895,66.0282,42.452,17.9415,52.5169,23.7873,63.2239,28.4726,82.902,169.687,386.142,250.919,440.406,7128.73,6816.42
87.5,59.1582,23.3104,62.5054,137.846,173.969,207.338,2585.55,2166.19,2168.18,572.867,523.088,741.257,8432.3,7791,9641.07,1559.81,1805.06,1740.23,1329.37,21276.5,12627.1,10897.3,2147.55,3412.94,1080.73,971.029,1276.46,125.018,180.732,125.695,11.8257,37.1901,13.5266,60.4378,43.7148,18.792,53.3566,25.0677,64.3888,28.3377,85.3868,173.827,376.433,247.03,422.425,7128.63,6789.31
87.6667,56.4898,23.8267,62.0261,134.334,175.157,205.022,2582.08,2156.48,2158.45,581.888,524.171,736.751,8303.25,7714.08,9546.17,1560.07,1797.14,1741.56,1318.2,21283.6,12638.9,10923.1,2161.83,3410.04,1077.67,975.252,1274.67,123.948,177.02,126.86,9.87629,37.5577,14.5307,59.668,42.6109,18.4552,52.4964,24.5175,63.6271,29.4071,85.529,172.238,375.951,248.454,390.001,7087.65,6810.67
87.8333,58.8752,22.6631,64.3401,134.417,176.958,205.514,2598.45,2149.89,2135.13,577.419,516.922,741.203,8213.34,7646.91,9451.84,1547.4,1804.16,1751.35,1325.27,21181.2,12644.6,10875.1,2167.07,3432.4,1074.09,973.126,1253.15,125.198,179.503,124.65,9.87259,37.398,14.2832,54.6665,41.7885,18.813,51.9657,23.4728,63.7875,28.9634,82.3399,172.587,381.224,249.726,410.137,7054.95,6782.94
88,59.9588,23.0089,61.6736,135.721,174.925,204.014,2588.75,2157.8,2134.36,578.27,520.966,737.712,8151.85,7591.96,9353.14,1540.74,1832.23,1750.5,1333.41,21223,12655.9,10903.5,2175.32,3447.12,1063.3,966.461,1264.15,127.01,178.469,125.582,10.3411,35.4975,13.2171,50.2955,42.0949,17.4756,53.0034,23.5877,63.835,29.811,84.8242,170.659,374.528,249.452,411.513,7018.19,6775.64
88.1667,59.8292,23.2384,63.7268,133.259,175.77,206.335,2593.2,2146.69,2121.1,576.942,521.391,732.466,8051.83,7506.14,9231.41,1527.25,1848.45,1750.62,1321.97,21204.5,12653.3,10863.1,2179.21,3449.27,1065.72,970.251,1260.08,124.627,177.917,124.886,10.8148,36.0937,13.9219,52.0102,43.8521,17.3545,51.3749,23.0734,63.3269,30.7427,85.4803,171.051,379.514,248.076,385.52,6985.4,6746.48
88.3333,59.6815,24.3502,61.5471,133.752,178.149,205.64,2599.9,2140.47,2118.73,578.927,523.029,736.913,8000.9,7449.33,9136.13,1530.48,1824.63,1755.83,1319.89,21251.8,12693.7,10925.6,2180.16,3457.8,1064.15,973.353,1259.11,122.633,179.986,124.623,10.6679,36.0023,14.2865,50.682,41.8421,18.4967,53.1763,23.6681,64.7347,30.3214,87.6418,172.494,384.562,248.102,374.695,6956.93,6727.49
88.5,58.4633,23.0577,62.383,131.409,172.71,201.194,2612.88,2118.73,2119.65,574.498,520.445,736.385,7904.44,7376.78,9080.11,1521.29,1833.33,1758.53,1320.31,21273.1,12685,10958.9,2184.05,3462.35,1061.55,968.388,1247.78,124.477,179.884,123.872,11.0196,36.3251,13.9055,47.9447,41.4049,18.0726,52.8223,24.5652,63.8982,29.2138,86.7857,174.749,379.987,249.208,414.358,6947.39,6698.67
88.6667,58.1761,23.1352,62.0012,132.364,170.697,204.3,2583.47,2118.67,2102.77,573.809,517.812,726.17,7795.72,7297.06,8990.11,1526.95,1822.31,1756.6,1318.89,21280.8,12653.1,10947.5,2191.73,3470.18,1059.05,963.525,1249.52,124.331,177.348,127.374,10.6536,35.4161,14.2403,44.3076,41.3241,18.357,52.0668,23.1998,66.4995,29.2905,85.9153,170.411,373.3,250.076,524.079,6917.78,6691.21
88.8333,58.9271,23.3276,62.6654,129.943,172.289,201.455,2596.49,2106.09,2102.75,577.969,521.435,730.049,7720.81,7227.34,8928.87,1510.95,1823.76,1754.95,1316.6,21306.6,12691.1,10984.7,2205.38,3485.5,1065.08,966.813,1251.64,125.43,177.588,125.056,10.6251,36.7981,13.9525,44.513,40.6006,17.2481,52.1474,23.012,66.0315,30.245,82.3277,174.255,375.029,249.489,428.681,6888.51,6669.45
89,58.5243,22.513,64.9117,132.804,168.316,199.631,2611.62,2096.03,2103.75,568.562,520.839,727.772,7664.1,7157.23,8881.96,1502.33,1800.01,1756.89,1315.12,21275.4,12694.3,10937.3,2202.7,3472.07,1051.73,963.078,1243.26,124.272,175.404,127.242,10.3845,35.4362,13.9974,41.5171,40.1261,17.7577,51.2791,22.3205,63.1406,29.0898,84.1142,173.467,378.546,254.074,367.971,6854.27,6648.49
89.1667,59.5569,22.9123,62.4693,133.323,171.246,204.255,2588.32,2094.02,2106.66,572.318,519.746,726.684,7574.04,7107.05,8776.91,1498.92,1782.32,1754.92,1318.18,21279.5,12679.4,10908,2198.51,3491.07,1048.97,963.326,1240.05,124.052,175.56,124.973,10.7079,35.6202,13.624,40.7399,38.0074,17.8705,53.1284,22.8033,64.4808,30.0109,84.5391,174.097,376.085,248.788,360.313,6819.62,6630.93
89.3333,59.0397,22.9063,61.4496,131.284,169.653,204.372,2603.18,2100.19,2096.3,574.314,522.414,731.108,7498.31,7032.43,8729.1,1494.66,1765.39,1758.76,1310.93,21335.1,12710.5,10868.7,2229.26,3516,1039.42,959.231,1240.5,122.933,175.393,124.879,10.4581,36.4994,13.2455,40.5737,40.7725,17.9498,50.7297,22.8968,63.3232,29.1484,87.8058,176.745,373.495,252.709,357.098,6789.05,6619.67
89.5,58.203,23.4448,60.7652,130.92,169.899,198.684,2609.31,2105.54,2084.31,569.807,518.144,725.907,7398.03,6968.87,8653.49,1487.27,1755.26,1755.74,1314.3,21312.1,12727,10892.3,2221.67,3515.78,1047.64,957.098,1245.11,120.833,177.288,126.334,11.4742,36.1592,13.8114,37.2867,38.5508,17.4002,51.6901,22.9766,63.3354,29.4495,87.475,177.091,381.499,252.248,326.045,6747.8,6605.3
89.6667,59.3542,23.7639,62.2386,129.31,166.304,198.346,2604.69,2107.24,2089.71,568.996,518.8,723,7325.44,6911.52,8552.32,1470.69,1774.66,1757.01,1322.84,21317.9,12738.2,10875.9,2237.67,3533.55,1043.61,946.425,1226.63,122.448,175.028,126.307,11.1057,37.0914,13.2814,35.5042,38.7566,17.8427,52.2467,21.2131,65.3158,29.7248,86.9459,174.73,377.296,256.78,314.366,6702.15,6581.6
89.8333,58.2754,23.0503,60.4126,128.258,165.499,198.783,2601.97,2094.19,2086.49,569.959,516.102,717.234,7220.45,6832.78,8477.45,1482.6,1804.3,1768.72,1318.97,21229.7,12731.8,10847.2,2236.83,3538.03,1031.11,952.994,1228.41,124.023,174.452,125.133,10.7288,36.6385,14.0411,34.2233,41.1728,16.989,51.3072,22.3155,65.5267,28.6999,87.1527,175.525,377.914,252.895,409.497,6671.62,6563.55
90,59.6942,23.6822,64.0872,129.373,168.766,194.996,2590.63,2107.36,2090.74,565.68,515.819,718.468,7186.5,6759.1,8430.03,1467.74,1826.13,1763.29,1314.97,21324.8,12718,10830.2,2241.49,3544.91,1033.29,952.884,1229.27,122.064,174.061,125.337,10.9599,35.6705,13.5337,34.7125,38.994,16.6357,51.682,22.5489,63.8979,30.3074,85.9887,177.196,377.006,253.347,327.707,6648.01,6546.95
90.1667,56.872,22.7902,60.415,127.153,168.742,196.15,2598.83,2109.64,2085.03,562.792,514.135,724.017,7089.03,6711.1,8319.96,1469.36,1808.3,1765.18,1317.82,21233.5,12738.2,10783.8,2249.42,3547.29,1029.37,942.524,1226.78,125.105,176.099,126.143,10.3841,37.8904,13.8487,32.0997,39.8824,15.9121,51.0232,22.7043,65.4233,30.0068,89.3117,179.953,371.93,255.276,287.336,6617.88,6524.81
90.3333,60.9897,23.9683,62.4118,127.029,163.75,195.331,2599.5,2112.05,2085.06,568.666,520.405,723.13,6991.93,6654.7,8256.8,1453.37,1797.19,1762.08,1315.12,21250.9,12743.1,10754.3,2252.22,3570.96,1032.98,953.016,1224.45,119.46,175.278,125.058,9.90555,36.1368,14.6284,31.5705,39.3276,16.5355,50.3396,21.1019,64.1292,30.8984,86.1142,180.397,378.157,257.101,346.808,6586.89,6492.35
90.5,58.9811,22.0993,63.7171,126.047,163.598,197.065,2596.8,2105.87,2077.71,564.8,514.823,714.912,6934.54,6597.78,8198.3,1449.53,1813.75,1757.35,1309.17,21202.5,12760,10724.1,2256.84,3577.24,1017.9,944.177,1222.25,123.582,174.912,124.375,10.8423,37.1999,14.105,30.6385,38.1998,17.9204,51.4868,22.2708,64.7463,30.9364,88.8739,179.504,373.129,256.447,336.081,6550.04,6496.08
90.6667,60.6139,23.3473,59.2155,129.151,165.936,193.309,2610.18,2105.15,2067.07,556.643,520.359,717.201,6846.92,6535.2,8139.44,1441.84,1787.7,1747.77,1314.4,21300.3,12739.5,10659.7,2259.84,3594,1015.31,940.062,1212.12,122.056,173.936,125.676,11.3623,35.8209,14.3486,29.7667,39.9567,16.8418,50.7986,21.7068,65.7844,30.6206,88.2226,177.141,370.042,257.183,302.188,6514.15,6475.13
90.8333,59.0897,23.1121,58.7277,123.438,162.762,194.718,2592.54,2090.72,2092.75,563.465,517.84,717.512,6792.46,6493.84,8125.01,1432.63,1808.75,1755.69,1308.7,21154.3,12781.7,10616.9,2271.02,3590.37,1011.33,943.143,1213.38,121.953,177.982,123.9,11.4468,36.6177,14.7448,28.6126,39.9107,17.4214,51.0248,21.7003,66.5312,30.3179,83.4593,179.539,373.55,256.308,269.631,6465.3,6449.72
91,62.2118,23.7392,59.7747,123.756,160.934,194.91,2606.07,2100.47,2055,564.745,518.919,713.268,6697.04,6436.78,8093.05,1422.93,1768.2,1755.58,1302.35,21126.7,12791.7,10646.9,2277.49,3589.52,1008.4,942.736,1213.93,122.212,179.293,124.372,10.8733,35.8228,14.1881,27.9545,37.9285,16.8209,49.8245,21.3863,64.5324,31.0824,87.4966,177.92,377.641,260.368,366.02,6437.87,6441.82
91.1667,61.2668,23.7543,60.7468,123.118,157.724,194.252,2607.61,2080.42,2079.78,561.227,519.839,712.321,6646.47,6394.88,8045.35,1420.52,1756.47,1758.33,1297.17,21143,12774.1,10608.7,2262.84,3623.27,1012.42,937.679,1205.34,121.643,177.929,124.167,11.061,35.9028,14.0985,25.4323,39.3618,15.9673,52.4217,19.9939,64.6129,29.7502,85.8997,179.896,375.528,258.201,460.014,6429.87,6379.95
91.3333,60.2411,23.0501,61.7546,126.295,159.631,189.702,2598.87,2084.35,2075.36,558.742,512.842,705.693,6574.71,6324.91,8036.39,1415.92,1803.79,1755.12,1315.45,21158.6,12791.6,10535.9,2278.51,3620.43,996.615,931.13,1206.53,122.758,174.54,124.921,10.4141,35.7823,14.8001,25.1617,40.1751,17.9488,50.3832,22.6464,66.3109,30.8014,87.0548,180.979,379.659,261.452,333.15,6360.3,6384.35
91.5,59.1312,22.7889,60.0894,123.01,161.5,190.506,2595.2,2087.45,2069.47,555.851,516.904,708.344,6513.23,6271.02,8010.21,1400.04,1724.07,1759.45,1307.26,21131.4,12770.9,10517.1,2292.56,3625.11,999.434,929.969,1195.56,121.939,178.531,124.89,10.8577,36.6003,14.6361,24.2513,37.6945,18.041,51.6943,21.5683,64.9933,30.9401,86.2541,181.26,373.151,257.333,287.846,6343.46,6355.87
91.6667,62.072,22.4115,61.1339,123.189,160.148,191.833,2606.46,2075.84,2079.84,557.982,517.261,710.008,6466.75,6214.75,7938.5,1399.43,1720.81,1765.79,1304.7,21106.9,12769.4,10503.2,2305.53,3635.43,993.939,931.486,1191.15,122.003,174.716,124.611,10.9552,34.9816,13.5252,23.8472,39.0399,16.2753,50.2123,20.8801,69.0386,31.1675,86.8877,180.436,370.487,258.768,324.133,6321.7,6317.96
91.8333,60.9854,22.8972,62.0637,122.341,159.89,189.445,2595.81,2080.73,2076.95,550.207,516.859,712.968,6357.94,6168.96,7874.34,1384.62,1734.52,1772.34,1303.17,21085.3,12780.6,10523.6,2308.19,3623.94,994.198,921.632,1186.49,123.507,174.875,124.214,10.7535,36.6642,13.8255,23.7084,40.2894,16.5365,51.9824,21.2309,65.6019,30.6454,85.5127,180.104,374.273,260.005,322.861,6270.7,6307.51
92,59.088,23.0463,63.0087,121.488,157.487,191.849,2586.02,2077.51,2086.46,545.891,515.22,708.618,6327.52,6118.83,7801.33,1382.95,1734.23,1761.2,1295.79,21040.4,12808.2,10525.8,2309.21,3659.07,987.075,926.391,1200.27,121.315,176.398,125.518,10.3669,36.0865,13.9827,23.1841,40.598,15.8828,50.3284,21.1663,66.8012,30.2384,86.2116,182.652,372.987,261.906,412.838,6238.06,6276.22
92.1667,60.5432,22.9589,61.958,121.678,155.69,190.176,2594.84,2059.25,2084.16,546.094,516.853,704.526,6242.47,6062.53,7683.69,1383.09,1744.76,1772.75,1305.89,21054.7,12819.7,10492.9,2310.22,3633.41,992.26,922.953,1189.54,122.156,175.894,124.345,11.0722,37.4546,12.9909,22.8037,38.2261,16.4624,51.2069,21.291,63.2557,29.9015,86.362,181.466,372.275,265.099,270.366,6192.16,6242.67
92.3333,61.0332,22.9663,61.2027,119.159,159.288,187.89,2601.01,2068.27,2083.06,552.471,517.192,713.315,6163.75,6014.6,7611.84,1380.21,1756.29,1772.79,1303.91,21100.9,12826.2,10478.5,2326.81,3650.79,977.656,915.138,1181.79,124.332,175.406,125.873,10.4224,37.1053,13.8859,22.9068,38.7751,16.6251,50.9356,21.5401,67.2752,29.766,88.8713,184.687,371.817,263.574,362.334,6181.92,6225.19
92.5,61.4498,23.342,61.981,119.785,159.026,187.188,2595.06,2055.35,2071.17,545.9,513.986,706.203,6124.07,5945.35,7529.03,1368.67,1727.98,1766.4,1293.84,20989.8,12818.3,10469.7,2322.33,3671.36,967.852,918.967,1181.36,124.404,179.86,126.147,10.0801,36.5258,13.8438,21.7724,36.5307,16.5312,50.3703,19.3935,67.8154,31.8042,84.412,179.956,369.661,257.05,264.431,6125.78,6209.46
92.6667,60.4174,23.6342,62.2081,119.652,159.444,186.834,2587.47,2060.41,2063.71,546.75,517.762,710.72,6049.21,5916.46,7435.46,1359.03,1777.83,1763.14,1290.61,20996.3,12827.3,10501.1,2328.2,3674.43,978.166,912.835,1183.6,122.916,177.8,126.219,10.4251,36.6684,14.7283,21.7069,38.3756,16.6275,50.3136,19.7583,66.7512,30.2153,88.7574,180.144,368.674,262.029,240.258,6082.04,6190
92.8333,60.3765,23.6121,60.5186,117.294,156.626,189.185,2602.32,2041.3,2073.19,549.242,517.404,698.982,5972.96,5870.29,7344.81,1349.72,1783.29,1770.35,1284.74,20989.7,12837.5,10500.9,2332.33,3681.73,964.894,908.233,1167.68,120.974,174.996,124.535,10.5835,37.1486,14.2548,20.2627,38.7971,16.4667,50.1458,19.7096,67.6145,31.5123,88.273,183.263,372.585,260.672,313.507,6057.59,6148.25
